"area_id","item_id","main_type","mid_type","sub_type","price_text","price",
"27","m40634602476","ハンドメイド","アクセサリー(女性用)","ピアス","¥ 1,550","1550",
"27","m99528516552","スポーツ・レジャー","フィッシング","ルアー用品","¥ 1,180","1180",
"27","m34966006127","レディース","靴","ブーツ","¥ 2,480","2480",
"27","m93786732269","メンズ","ジャケット/アウター","ダウンジャケット","¥ 2,500","2500",
"27","m32939896949","レディース","ジャケット/アウター","モッズコート","¥ 2,000","2000",
"27","m22504767205","ベビー・キッズ","キッズ服(女の子用) 100cm~","ワンピース","¥ 1,111","1111",
"27","m21732558070","レディース","トップス","トレーナー/スウェット","¥ 1,500","1500",
"27","m46211936149","エンタメ・ホビー","コミック/アニメグッズ","カード","¥ 666","666",
"27","m90055097912","スポーツ・レジャー","その他スポーツ","テニス","¥ 1,500","1500",
"27","m14247312298","ハンドメイド","アクセサリー(女性用)","ピアス","¥ 1,200","1200",
"27","m81605034495","メンズ","トップス","Tシャツ/カットソー(半袖/袖なし)","¥ 2,180","2180",
"27","m384956749","エンタメ・ホビー","タレントグッズ","アイドル","¥ 6,200","6200",
"27","m66394477351","レディース","バッグ","ショルダーバッグ","¥ 30,000","30000",
"27","m75983290019","メンズ","アクセサリー","リング","¥ 6,200","6200",
"27","m72712404465","コスメ・香水・美容","ベースメーク/化粧品","チーク","¥ 700","700",
"27","m47614055361","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 1,000","1000",
"27","m85133938778","レディース","ジャケット/アウター","ダウンジャケット","¥ 3,000","3000",
"27","m42113404843","エンタメ・ホビー","タレントグッズ","アイドル","¥ 1,999","1999",
"27","m15810195612","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 95,000","95000",
"27","m32507871502","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 598","598",
"27","m56877685197","エンタメ・ホビー","タレントグッズ","アイドル","¥ 300","300",
"27","m28856244685","インテリア・住まい・小物","インテリア小物","植物/観葉植物","¥ 770","770",
"27","m70259643598","メンズ","トップス","Tシャツ/カットソー(七分/長袖)","¥ 999","999",
"27","m89337596659","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 450","450",
"27","m97966472449","レディース","ワンピース","ひざ丈ワンピース","¥ 3,300","3300",
"27","m83649613749","レディース","トップス","チュニック","¥ 1,500","1500",
"27","m89703344204","レディース","靴","スニーカー","¥ 2,980","2980",
"27","m33739084981","スポーツ・レジャー","フィッシング","ウエア","¥ 11,300","11300",
"27","m72293192811","ハンドメイド","アクセサリー(女性用)","ピアス","¥ 300","300",
"27","m29133097624","コスメ・香水・美容","ベースメーク/化粧品","アイシャドウ","¥ 3,500","3500",
"27","m22830628001","ベビー・キッズ","キッズ服(男の子用) 100cm~","トップス(Tシャツ/カットソー)","¥ 888","888",
"27","m56484302649","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 300","300",
"27","m91368492195","レディース","ジャケット/アウター","ピーコート","¥ 1,300","1300",
"27","m30184911931","コスメ・香水・美容","スキンケア/基礎化粧品","パック/フェイスマスク","¥ 900","900",
"27","m45863013693","ハンドメイド","アクセサリー(女性用)","ピアス","¥ 690","690",
"27","m22219176396","メンズ","ジャケット/アウター","マウンテンパーカー","¥ 8,900","8900",
"27","m51763424881","コスメ・香水・美容","スキンケア/基礎化粧品","化粧水/ローション","¥ 3,777","3777",
"27","m78449032772","レディース","ジャケット/アウター","トレンチコート","¥ 3,000","3000",
"27","m55760903028","レディース","トップス","ニット/セーター","¥ 3,150","3150",
"27","m17504224384","レディース","パンツ","デニム/ジーンズ","¥ 1,200","1200",
"27","m65765633918","その他","日用品/生活雑貨/旅行","タオル/バス用品","¥ 5,800","5800",
"27","m67981241544","メンズ","レッグウェア","ソックス","¥ 4,999","4999",
"27","m27109867590","ハンドメイド","日用品/インテリア","家具","¥ 1,000","1000",
"27","m41722330364","家電・スマホ・カメラ","美容/健康","電気シェーバー","¥ 2,000","2000",
"27","m94893763215","ハンドメイド","日用品/インテリア","文房具","¥ 400","400",
"27","m41917690129","エンタメ・ホビー","本","文学/小説","¥ 322","322",
"27","m92884513454","その他","文房具/事務用品","筆記具","¥ 390","390",
"27","m17470865299","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 1,680","1680",
"27","m78564282811","レディース","ジャケット/アウター","ダウンベスト","¥ 3,000","3000",
"27","m87470890214","レディース","アクセサリー","リング","¥ 150,000","150000",
"27","m26066970800","ベビー・キッズ","キッズ服(女の子用) 100cm~","トップス(その他)","¥ 1,100","1100",
"27","m94341697255","家電・スマホ・カメラ","オーディオ機器","イヤフォン","¥ 1,380","1380",
"27","m44414762386","レディース","トップス","Tシャツ/カットソー(半袖/袖なし)","¥ 1,111","1111",
"27","m25257496076","エンタメ・ホビー","コミック/アニメグッズ","バッジ","¥ 2,500","2500",
"27","m56910327677","エンタメ・ホビー","おもちゃ/ぬいぐるみ","ミニカー","¥ 2,000","2000",
"27","m83287486378","インテリア・住まい・小物","キッチン/食器","収納/キッチン雑貨","¥ 750","750",
"27","m26549810840","自動車・オートバイ","自動車","車外アクセサリー","¥ 1,000","1000",
"27","m86073954768","レディース","アクセサリー","チャーム","¥ 300","300",
"27","m63118002898","レディース","トップス","ニット/セーター","¥ 900","900",
"27","m51658308910","コスメ・香水・美容","ベースメーク/化粧品","眉マスカラ","¥ 979","979",
"27","m60720403723","メンズ","小物","ネクタイ","¥ 4,500","4500",
"27","m74248543947","メンズ","トップス","ジャージ","¥ 3,200","3200",
"27","m43510983295","家電・スマホ・カメラ","スマートフォン/携帯電話","バッテリー/充電器","¥ 450","450",
"27","m56983565015","家電・スマホ・カメラ","カメラ","デジタルカメラ","¥ 1,000","1000",
"27","m77849140747","エンタメ・ホビー","フィギュア","コミック/アニメ","¥ 4,222","4222",
"27","m85172822933","レディース","マタニティ","パジャマ","¥ 2,500","2500",
"27","m29266964269","エンタメ・ホビー","トレーディングカード","ドラゴンボール","¥ 1,777","1777",
"27","m31832578630","レディース","小物","その他","¥ 3,100","3100",
"27","m41835754741","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 760","760",
"27","m57387593025","メンズ","アンダーウェア","トランクス","¥ 750","750",
"27","m30806852704","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 500","500",
"27","m16618109415","エンタメ・ホビー","トレーディングカード","遊戯王","¥ 2,222","2222",
"27","m34323574077","コスメ・香水・美容","ベースメーク/化粧品","アイライナー","¥ 300","300",
"27","m29669155931","エンタメ・ホビー","トレーディングカード","デュエルマスターズ","¥ 699","699",
"27","m96255902264","レディース","バッグ","ハンドバッグ","¥ 600","600",
"27","m48293948908","エンタメ・ホビー","コミック/アニメグッズ","カード","¥ 900","900",
"27","m39749363629","メンズ","ジャケット/アウター","ダッフルコート","¥ 5,000","5000",
"27","m77737032000","レディース","靴","スニーカー","¥ 2,680","2680",
"27","m80688676622","エンタメ・ホビー","タレントグッズ","アイドル","¥ 300","300",
"27","m96984797621","メンズ","トップス","シャツ","¥ 2,300","2300",
"27","m84676836481","エンタメ・ホビー","本","ノンフィクション/教養","¥ 1,900","1900",
"27","m41555418384","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 2,999","2999",
"27","m73606205802","レディース","小物","キーホルダー","¥ 300","300",
"27","m83531798395","ハンドメイド","その他","","¥ 650","650",
"27","m70733026073","コスメ・香水・美容","スキンケア/基礎化粧品","美容液","¥ 1,500","1500",
"27","m46073570138","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 700","700",
"28","m13664414397","メンズ","小物","折り財布","¥ 18,000","18000",
"28","m10930025266","エンタメ・ホビー","漫画","同人誌","¥ 1,883","1883",
"28","m13704380638","レディース","靴","スニーカー","¥ 2,300","2300",
"28","m70202500884","メンズ","時計","腕時計(アナログ)","¥ 4,999","4999",
"28","m68665763634","コスメ・香水・美容","ベースメーク/化粧品","リップグロス","¥ 999","999",
"28","m23288786131","メンズ","トップス","ニット/セーター","¥ 1,000","1000",
"28","m17948080118","レディース","アクセサリー","ネックレス","¥ 1,500","1500",
"28","m79238038870","レディース","その他","下着","¥ 2,560","2560",
"28","m15409656580","エンタメ・ホビー","CD","邦楽","¥ 1,222","1222",
"28","m52870217579","レディース","ジャケット/アウター","毛皮/ファーコート","¥ 4,666","4666",
"28","m98959822414","エンタメ・ホビー","コミック/アニメグッズ","カード","¥ 4,000","4000",
"28","m66911705750","エンタメ・ホビー","本","参考書","¥ 950","950",
"28","m73371327448","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 2,222","2222",
"28","m97001854822","レディース","靴","ブーツ","¥ 8,900","8900",
"28","m77209659503","その他","文房具/事務用品","テープ/マスキングテープ","¥ 999","999",
"28","m15886353767","コスメ・香水・美容","スキンケア/基礎化粧品","リップケア","¥ 490","490",
"28","m77845808827","スポーツ・レジャー","フィッシング","ルアー用品","¥ 1,000","1000",
"28","m74338747394","コスメ・香水・美容","ボディケア","日焼け止め/サンオイル","¥ 690","690",
"28","m48346983253","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 3,000","3000",
"28","m59419886046","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","¥ 700","700",
"28","m37268949539","メンズ","小物","長財布","¥ 4,500","4500",
"28","m56978382430","レディース","ジャケット/アウター","ピーコート","¥ 3,100","3100",
"28","m21790873785","レディース","バッグ","ショルダーバッグ","¥ 500","500",
"28","m20125663107","ベビー・キッズ","ベビー服(女の子用)  ~95cm","ロンパース","¥ 550","550",
"28","m92922033861","エンタメ・ホビー","DVD/ブルーレイ","ミュージック","¥ 1,980","1980",
"28","m51702591834","インテリア・住まい・小物","寝具","シーツ/カバー","¥ 3,000","3000",
"28","m44264522441","エンタメ・ホビー","本","ビジネス/経済","¥ 399","399",
"28","m31393807410","エンタメ・ホビー","タレントグッズ","スポーツ選手","¥ 1,400","1400",
"28","m66003769167","レディース","スカート","ひざ丈スカート","¥ 6,800","6800",
"28","m76008282189","レディース","トップス","カーディガン/ボレロ","¥ 5,200","5200",
"28","m19247257304","レディース","バッグ","ハンドバッグ","¥ 500","500",
"28","m37498874869","家電・スマホ・カメラ","オーディオ機器","イヤフォン","¥ 3,899","3899",
"28","m31898645265","レディース","パンツ","カジュアルパンツ","¥ 1,100","1100",
"28","m70951539384","メンズ","トップス","シャツ","¥ 8,000","8000",
"28","m73081610526","エンタメ・ホビー","本","ビジネス/経済","¥ 1,200","1200",
"28","m19031548061","その他","日用品/生活雑貨/旅行","日用品/生活雑貨","¥ 2,980","2980",
"28","m92656372564","インテリア・住まい・小物","収納家具","ケース/ボックス","¥ 1,500","1500",
"28","m36377128795","メンズ","トップス","スウェット","¥ 1,199","1199",
"28","m18411297949","レディース","小物","長財布","¥ 950","950",
"28","m79200246533","チケット","施設利用券","遊園地/テーマパーク","¥ 6,700","6700",
"28","m51713664745","エンタメ・ホビー","フィギュア","コミック/アニメ","¥ 4,444","4444",
"28","m72165615318","レディース","アクセサリー","ネックレス","¥ 10,800","10800",
"28","m39836450502","エンタメ・ホビー","フィギュア","コミック/アニメ","¥ 777","777",
"28","m74432016191","レディース","アクセサリー","ネックレス","¥ 3,000","3000",
"28","m63883355597","エンタメ・ホビー","本","住まい/暮らし/子育て","¥ 333","333",
"28","m45225067117","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 3,800","3800",
"28","m90292916166","レディース","靴","ハイヒール/パンプス","¥ 1,000","1000",
"28","m48218294931","レディース","バッグ","ハンドバッグ","¥ 500","500",
"28","m46434372948","メンズ","トップス","パーカー","¥ 4,480","4480",
"28","m88148652947","レディース","ルームウェア/パジャマ","パジャマ","¥ 3,333","3333",
"28","m41477481590","その他","食料品","飲料","¥ 2,000","2000",
"28","m76861563588","レディース","靴","ローファー/革靴","¥ 4,000","4000",
"28","m97197892445","メンズ","ジャケット/アウター","ダウンジャケット","¥ 22,000","22000",
"28","m35336272871","メンズ","ジャケット/アウター","ダウンベスト","¥ 7,690","7690",
"28","m48484765031","レディース","バッグ","ショルダーバッグ","¥ 1,999","1999",
"28","m46382037790","レディース","トップス","Tシャツ/カットソー(七分/長袖)","¥ 3,000","3000",
"29","m15865904785","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","¥ 980","980",
"29","m75443072619","家電・スマホ・カメラ","スマートフォン/携帯電話","バッテリー/充電器","¥ 370","370",
"29","m18416893501","エンタメ・ホビー","DVD/ブルーレイ","お笑い/バラエティ","¥ 900","900",
"29","m54006677353","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 123,456","123456",
"29","m58158967789","エンタメ・ホビー","タレントグッズ","アイドル","¥ 4,200","4200",
"29","m98164507537","エンタメ・ホビー","タレントグッズ","アイドル","¥ 1,000","1000",
"29","m11853494539","メンズ","ジャケット/アウター","ナイロンジャケット","¥ 4,000","4000",
"29","m96205567040","エンタメ・ホビー","本","アート/エンタメ","¥ 755","755",
"29","m75321428894","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 2,200","2200",
"29","m17899507887","エンタメ・ホビー","フィギュア","特撮","¥ 1,500","1500",
"29","m46614956938","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 780","780",
"29","m74296759600","インテリア・住まい・小物","インテリア小物","植物/観葉植物","¥ 1,500","1500",
"29","m26647951964","レディース","小物","キーホルダー","¥ 1,000","1000",
"29","m58257194164","レディース","スカート","その他","¥ 5,700","5700",
"29","m30172579877","エンタメ・ホビー","テレビゲーム","家庭用ゲームソフト","¥ 2,200","2200",
"29","m88462284079","ベビー・キッズ","ベビー服(男女兼用)  ~95cm","アウター","¥ 1,200","1200",
"29","m66435896467","コスメ・香水・美容","ベースメーク/化粧品","口紅","¥ 1,500","1500",
"29","m60835728840","レディース","マタニティ","スカート","¥ 500","500",
"29","m46569702954","レディース","パンツ","デニム/ジーンズ","¥ 12,000","12000",
"29","m60544063578","レディース","アクセサリー","チャーム","¥ 8,500","8500",
"29","m56981948595","レディース","靴","ハイヒール/パンプス","¥ 2,600","2600",
"29","m83411193827","エンタメ・ホビー","CD","邦楽","¥ 5,000","5000",
"29","m17888342668","家電・スマホ・カメラ","スマホアクセサリー","カバー","¥ 1,480","1480",
"29","m26536931322","ベビー・キッズ","キッズ服(男の子用) 100cm~","ジャケット/上着","¥ 1,500","1500",
"29","m30080112585","エンタメ・ホビー","楽器/器材","鍵盤楽器","¥ 2,222","2222",
"29","m98724260375","エンタメ・ホビー","漫画","少女","¥ 12,345","12345",
"29","m24610250661","レディース","浴衣/水着","着物","¥ 4,300","4300",
"29","m74449938088","レディース","パンツ","カジュアルパンツ","¥ 1,300","1300",
"29","m80823405486","エンタメ・ホビー","タレントグッズ","その他","¥ 1,222","1222",
"29","m46899044035","エンタメ・ホビー","本","ビジネス/経済","¥ 777","777",
"29","m72294670586","エンタメ・ホビー","トレーディングカード","バトルスピリッツ","¥ 339","339",
"29","m55684476298","エンタメ・ホビー","本","地図/旅行ガイド","¥ 399","399",
"29","m42582375656","メンズ","バッグ","ショルダーバッグ","¥ 1,490","1490",
"29","m69320486665","メンズ","バッグ","リュック/バックパック","¥ 5,900","5900",
"29","m80739379397","ベビー・キッズ","子ども用ファッション小物","バッグ","¥ 600","600",
"29","m86999683023","メンズ","バッグ","トートバッグ","¥ 5,000","5000",
"29","m28755324502","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 888","888",
"29","m81696995749","その他","食料品","飲料","¥ 2,800","2800",
"29","m30709056534","エンタメ・ホビー","おもちゃ/ぬいぐるみ","模型/プラモデル","¥ 2,500","2500",
"29","m82829512410","エンタメ・ホビー","トレーディングカード","デュエルマスターズ","¥ 2,300","2300",
"29","m26776236758","その他","食料品","菓子","¥ 4,100","4100",
"29","m55103528651","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 500","500",
"29","m88748531317","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","¥ 500","500",
"29","m66908037421","エンタメ・ホビー","テレビゲーム","家庭用ゲーム本体","¥ 6,980","6980",
"29","m75493040890","レディース","バッグ","ハンドバッグ","¥ 19,500","19500",
"29","m42215320769","レディース","バッグ","ポーチ/バニティ","¥ 1,999","1999",
"29","m85066339464","インテリア・住まい・小物","キッチン/食器","食器","¥ 3,888","3888",
"29","m22848087667","エンタメ・ホビー","本","趣味/スポーツ/実用","¥ 1,300","1300",
"29","m91683768591","レディース","トップス","ニット/セーター","¥ 2,100","2100",
"29","m65069787543","メンズ","小物","手帳","¥ 3,200","3200",
"29","m20071955790","エンタメ・ホビー","トレーディングカード","ドラゴンボール","¥ 11,999","11999",
"29","m91668287167","レディース","ジャケット/アウター","ダッフルコート","¥ 2,500","2500",
"29","m35952635481","エンタメ・ホビー","コミック/アニメグッズ","キーホルダー","¥ 700","700",
"29","m60271603189","インテリア・住まい・小物","キッチン/食器","食器","¥ 3,000","3000",
"29","m27642430738","レディース","アクセサリー","ブローチ/コサージュ","¥ 3,500","3500",
"29","m50867983695","家電・スマホ・カメラ","テレビ/映像機器","映像用ケーブル","¥ 3,670","3670",
"29","m30920782911","レディース","ジャケット/アウター","ダッフルコート","¥ 4,340","4340",
"29","m50980665540","コスメ・香水・美容","ベースメーク/化粧品","メイク道具/化粧小物","¥ 1,000","1000",
"29","m21148495394","インテリア・住まい・小物","キッチン/食器","食器","¥ 2,500","2500",
"29","m49617621311","レディース","ジャケット/アウター","毛皮/ファーコート","¥ 2,700","2700",
"29","m32810076061","ハンドメイド","日用品/インテリア","アート/写真","¥ 333,333","333333",
"29","m52576536762","ハンドメイド","キッズ/ベビー","ファッション雑貨","¥ 300","300",
"29","m21328790779","レディース","靴","ハイヒール/パンプス","¥ 2,800","2800",
"29","m20412252456","エンタメ・ホビー","フィギュア","コミック/アニメ","¥ 3,000","3000",
"29","m35723350909","コスメ・香水・美容","ベースメーク/化粧品","リップグロス","¥ 1,200","1200",
"29","m29701602242","ハンドメイド","アクセサリー(女性用)","ピアス","¥ 1,900","1900",
"29","m97718837565","レディース","トップス","ニット/セーター","¥ 2,800","2800",
"29","m33636544799","レディース","バッグ","トートバッグ","¥ 990","990",
"29","m34886626678","エンタメ・ホビー","コレクション","武具","¥ 444","444",
"29","m51491871105","エンタメ・ホビー","本","アート/エンタメ","¥ 7,900","7900",
"29","m20986594258","エンタメ・ホビー","おもちゃ/ぬいぐるみ","模型/プラモデル","¥ 2,400","2400",
"29","m91294748411","家電・スマホ・カメラ","スマートフォン/携帯電話","バッテリー/充電器","¥ 777","777",
"29","m28878619138","ベビー・キッズ","おもちゃ","絵本","¥ 1,400","1400",
"29","m55141416493","エンタメ・ホビー","本","住まい/暮らし/子育て","¥ 777","777",
"29","m73964348240","レディース","浴衣/水着","着物","¥ 4,300","4300",
"29","m33115043799","レディース","トップス","トレーナー/スウェット","¥ 2,000","2000",
"29","m25103704073","エンタメ・ホビー","テレビゲーム","家庭用ゲームソフト","¥ 999","999",
"29","m20202481969","メンズ","アクセサリー","ピアス(片耳用)","¥ 300","300",
"29","m78871446690","ハンドメイド","素材/材料","各種パーツ","¥ 850","850",
"29","m66618709714","スポーツ・レジャー","ゴルフ","クラブ","¥ 3,000","3000",
"29","m49613672055","レディース","アクセサリー","ネックレス","¥ 2,444","2444",
"29","m46796273405","レディース","バッグ","ショルダーバッグ","¥ 2,440","2440",
"29","m96985974443","レディース","靴","ブーツ","¥ 1,999","1999",
"29","m26160563415","スポーツ・レジャー","ゴルフ","クラブ","¥ 2,500","2500",
"29","m62834189141","レディース","レッグウェア","ソックス","¥ 2,300","2300",
"29","m90823719454","レディース","ジャケット/アウター","毛皮/ファーコート","¥ 6,800","6800",
"29","m23103071217","インテリア・住まい・小物","キッチン/食器","食器","¥ 1,666","1666",
"29","m92933134724","インテリア・住まい・小物","季節/年中行事","七五三","¥ 8,500","8500",
"29","m79601272038","メンズ","トップス","Tシャツ/カットソー(七分/長袖)","¥ 2,700","2700",
"29","m85997075691","ベビー・キッズ","行事/記念品","お食い初め用品","¥ 4,500","4500",
"29","m12591333038","エンタメ・ホビー","漫画","女性","¥ 390","390",
"29","m10269412132","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","¥ 1,100","1100",
"29","m86878543170","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 2,777","2777",
"29","m61336779627","レディース","トップス","カーディガン/ボレロ","¥ 7,000","7000",
"30","m42812835738","エンタメ・ホビー","雑誌","アート/エンタメ/ホビー","¥ 2,000","2000",
"30","m26950333364","スポーツ・レジャー","フィッシング","ルアー用品","¥ 3,999","3999",
"30","m41738673652","レディース","アクセサリー","ブローチ/コサージュ","¥ 210,000","210000",
"30","m55903610314","メンズ","ジャケット/アウター","ナイロンジャケット","¥ 3,222","3222",
"30","m61643008931","エンタメ・ホビー","漫画","全巻セット","¥ 10,000","10000",
"30","m57943595515","メンズ","ジャケット/アウター","レザージャケット","¥ 6,000","6000",
"30","m49716594223","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 4,444","4444",
"30","m59339684792","エンタメ・ホビー","タレントグッズ","アイドル","¥ 2,222","2222",
"30","m68629848003","その他","日用品/生活雑貨/旅行","タオル/バス用品","¥ 999","999",
"30","m90543537501","レディース","トップス","ニット/セーター","¥ 1,350","1350",
"30","m45686217673","メンズ","トップス","Tシャツ/カットソー(七分/長袖)","¥ 8,500","8500",
"30","m20852948336","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 666","666",
"30","m91232103288","メンズ","ジャケット/アウター","ダウンジャケット","¥ 24,000","24000",
"30","m58335927563","メンズ","トップス","カーディガン","¥ 930","930",
"30","m49770762820","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 3,500","3500",
"30","m40744439592","レディース","ジャケット/アウター","ピーコート","¥ 2,000","2000",
"30","m69969289210","メンズ","ジャケット/アウター","ダッフルコート","¥ 2,700","2700",
"30","m92059811365","レディース","レッグウェア","ストッキング/タイツ","¥ 1,600","1600",
"30","m50230050659","メンズ","ジャケット/アウター","ピーコート","¥ 2,700","2700",
"30","m30595271789","メンズ","ジャケット/アウター","ライダースジャケット","¥ 24,000","24000",
"30","m33797903149","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 599","599",
"30","m15936484137","メンズ","ジャケット/アウター","ダウンベスト","¥ 2,700","2700",
"30","m62314131051","エンタメ・ホビー","CD","邦楽","¥ 1,500","1500",
"30","m75603405793","エンタメ・ホビー","タレントグッズ","アイドル","¥ 5,333","5333",
"30","m74072973106","レディース","ジャケット/アウター","ロングコート","¥ 17,800","17800",
"30","m53063408373","エンタメ・ホビー","おもちゃ/ぬいぐるみ","ぬいぐるみ","¥ 3,000","3000",
"30","m31343311879","レディース","スカート","ひざ丈スカート","¥ 4,800","4800",
"30","m95150769579","レディース","バッグ","クラッチバッグ","¥ 1,500","1500",
"30","m50410360763","メンズ","ジャケット/アウター","チェスターコート","¥ 6,490","6490",
"30","m88533381250","家電・スマホ・カメラ","スマホアクセサリー","カバー","¥ 2,777","2777",
"30","m82914323407","メンズ","ジャケット/アウター","レザージャケット","¥ 8,000","8000",
"30","m15745912455","ハンドメイド","日用品/インテリア","フラワー/ガーデン","¥ 3,600","3600",
"30","m42569201528","インテリア・住まい・小物","キッチン/食器","食器","¥ 1,444","1444",
"30","m44094422885","ベビー・キッズ","キッズ靴","ブーツ","¥ 2,499","2499",
"30","m50256531591","ハンドメイド","キッズ/ベビー","ファッション雑貨","¥ 1,234,567","1234567",
"30","m30088938862","チケット","音楽","女性アイドル","¥ 1,300","1300",
"30","m99817988416","レディース","ワンピース","ミニワンピース","¥ 3,300","3300",
"30","m55850594962","メンズ","トップス","パーカー","¥ 7,999","7999",
"30","m53878677863","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 666","666",
"30","m54933489032","エンタメ・ホビー","コミック/アニメグッズ","カード","¥ 4,222","4222",
"30","m70905734088","ハンドメイド","素材/材料","各種パーツ","¥ 300","300",
"30","m32873870291","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 666","666",
"30","m15329635561","ベビー・キッズ","おもちゃ","知育玩具","¥ 2,500","2500",
"30","m35259220852","ハンドメイド","素材/材料","各種パーツ","¥ 399","399",
"30","m76921398460","レディース","ジャケット/アウター","ノーカラージャケット","¥ 2,450","2450",
"30","m20222014152","レディース","バッグ","トートバッグ","¥ 5,999","5999",
"30","m99554988519","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","¥ 2,300","2300",
"30","m37729619055","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 666","666",
"30","m69807271784","その他","食料品","野菜","¥ 2,600","2600",
"30","m26925125949","レディース","スカート","ミニスカート","¥ 2,500","2500",
"30","m35950175000","インテリア・住まい・小物","キッチン/食器","食器","¥ 3,480","3480",
"30","m92159439382","メンズ","帽子","キャップ","¥ 3,555","3555",
"30","m45306075690","コスメ・香水・美容","スキンケア/基礎化粧品","化粧水/ローション","¥ 5,333","5333",
"30","m56710303502","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 555","555",
"30","m57374282463","スポーツ・レジャー","その他スポーツ","サッカー/フットサル","¥ 2,600","2600",
"30","m96897844907","エンタメ・ホビー","おもちゃ/ぬいぐるみ","キャラクターグッズ","¥ 410","410",
"30","m13970820934","ハンドメイド","素材/材料","各種パーツ","¥ 300","300",
"30","m86405708517","メンズ","靴","スニーカー","¥ 13,500","13500",
"30","m25655757388","メンズ","小物","長財布","¥ 11,000","11000",
"30","m80230269330","エンタメ・ホビー","漫画","全巻セット","¥ 4,000","4000",
"30","m72131444322","エンタメ・ホビー","タレントグッズ","ミュージシャン","¥ 555","555",
"30","m72714363558","エンタメ・ホビー","タレントグッズ","アイドル","¥ 2,450","2450",
"30","m19214183379","チケット","音楽","女性アイドル","¥ 666","666",
"30","m61316122876","スポーツ・レジャー","フィッシング","ルアー用品","¥ 920","920",
"30","m14956772575","その他","まとめ売り","","¥ 5,555","5555",
"30","m28319191507","家電・スマホ・カメラ","スマホアクセサリー","iPhone用ケース","¥ 980","980",
"30","m64092345708","ハンドメイド","日用品/インテリア","フラワー/ガーデン","¥ 380","380",
"30","m13375473601","エンタメ・ホビー","漫画","少年","¥ 3,900","3900",
"30","m17724766501","レディース","トップス","パーカー","¥ 4,300","4300",
"30","m19161748875","レディース","ジャケット/アウター","ダウンジャケット","¥ 7,800","7800",
"30","m79978576343","ハンドメイド","その他","","¥ 450","450",
"30","m76334606332","レディース","パンツ","カジュアルパンツ","¥ 1,399","1399",
"30","m81663590591","レディース","パンツ","カジュアルパンツ","¥ 5,500","5500",
"30","m89144972703","ハンドメイド","素材/材料","各種パーツ","¥ 300","300",
"30","m95941811953","ハンドメイド","素材/材料","各種パーツ","¥ 300","300",
"30","m17374109090","ハンドメイド","素材/材料","生地/糸","¥ 800","800",
"30","m36972315142","エンタメ・ホビー","テレビゲーム","家庭用ゲームソフト","¥ 333","333",
"30","m65651172567","ハンドメイド","その他","","¥ 450","450",
"30","m56035374693","インテリア・住まい・小物","インテリア小物","植物/観葉植物","¥ 1,160","1160",
"30","m54778834318","レディース","トップス","シャツ/ブラウス(七分/長袖)","¥ 2,399","2399",
"30","m15710079431","エンタメ・ホビー","テレビゲーム","携帯用ゲームソフト","¥ 2,500","2500",
"30","m75398700607","ベビー・キッズ","ベビー服(女の子用)  ~95cm","スカート","¥ 699","699",
"30","m12668172043","レディース","トップス","Tシャツ/カットソー(七分/長袖)","¥ 2,399","2399",
